name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,player_id_prev,gp_prev,w_prev,l_prev,w_pct_prev,min_prev,fgm_prev,fga_prev,fg_pct_prev,fg3m_prev,fg3a_prev,fg3_pct_prev,ftm_prev,fta_prev,ft_pct_prev,oreb_prev,dreb_prev,reb_prev,ast_prev,tov_prev,stl_prev,blk_prev,blka_prev,pf_prev,pfd_prev,pts_prev,plus_minus_prev,dd2_prev,td3_prev,game_id_prev,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,reb_proj
De'Aaron Fox,SAC,0022100747,1628368.0,43.0,17.0,26.0,0.395,34.144108527131785,7.8604651162790695,17.162790697674417,0.458,0.9069767441860465,3.6511627906976742,0.248,4.395348837209302,5.906976744186046,0.744,0.46511627906976744,3.302325581395349,3.7674418604651163,5.162790697674419,2.7906976744186047,1.2093023255813953,0.3953488372093023,0.7674418604651163,2.8372093023255816,4,21.023255813953487,-157.0,1.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,INACTIVE,1628368.0,5,nan,Bench,-,0,INACTIVE_INJURY,Left Ankle; Soreness ,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,PHI,2022-01-29 23:39,Base Set,Common,2,Dunk,2021-01-23 03:00:00+00:00,Sacramento Kings,40000,35630.0,0.0,3170.0,1223.0,0.0,12.0,9,-10.00%,0.0,-10.0,1666.0,False,False,False,False,VISIBLE,c94415fe-15d9-4999-bf10-5fefdf4b1ed2,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c94415fe-15d9-4999-bf10-5fefdf4b1ed2,4.73%,1358,288,Layup,1,Base Set,Common,"Sat, Jan 29",INJ - exp. back Jan 31,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Layup,103-101,2.0,3.7674418604651163
Emmanuel Mudiay,SAC,0022100747,1626144.0,2.0,0.0,2.0,0.0,5.491666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.5,2.0,0.75,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,0.5,1,1.5,-7.0,0.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,103-101,2.0,0.0
Harrison Barnes,SAC,0022100747,203084.0,45.0,15.0,30.0,0.333,33.54051851851852,5.066666666666666,11.266666666666667,0.45,2.0444444444444443,4.977777777777778,0.411,4.355555555555555,5.222222222222222,0.834,1.0888888888888888,4.933333333333334,6.022222222222222,2.3555555555555556,1.5777777777777777,0.6666666666666666,0.2,0.7333333333333333,1.2,4,16.533333333333335,-262.0,4.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,203084.0,40,SF,Starter,-,1,nan,nan,5,0,0,16,5,0.3125,0,5.0,1,0,6,4,0.666666666666666,80,38.766666666666666,85,5,16,3,4,0,7,1,8,0,7,2,0.28571428571428603,1,9,3,0.333333333333333,PHI,2022-01-29 23:40,Base Set,Common,3,3 Pointer,2021-10-21 02:00:00+00:00,Sacramento Kings,60000,36051.0,0.0,12077.0,15048.0,0.0,2.0,3,0.00%,0.0,0.0,2221.0,nan,nan,nan,nan,VISIBLE,01cf4f53-5d93-4818-9f38-813fac395927,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+01cf4f53-5d93-4818-9f38-813fac395927,0.00%,499,450,3 Pointer,2,Metallic Gold LE,Rare,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,Base Set-Common-3-3 Pointer,Metallic Gold LE-Rare-2-3 Pointer,103-101,2.0,6.022222222222222
Jahmi'us Ramsey,SAC,0022100747,1630186.0,17.0,2.0,15.0,0.118,6.033529411764706,1.1176470588235294,2.588235294117647,0.432,0.17647058823529413,0.7647058823529411,0.231,0.29411764705882354,0.5882352941176471,0.5,0.17647058823529413,0.35294117647058826,0.5294117647058824,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.47058823529411764,0,2.7058823529411766,-3.0,0.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1630186.0,20,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,PHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,103-101,2.0,0.5294117647058824
Justin Robinson,SAC,0022100747,1629620.0,3.0,1.0,2.0,0.333,4.996666666666667,0.3333333333333333,2.6666666666666665,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,-20.0,0.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,103-101,2.0,0.3333333333333333
Louis King,SAC,0022100747,1629663.0,7.0,1.0,6.0,0.143,10.55952380952381,1.7142857142857142,5.285714285714286,0.324,0.8571428571428571,2.857142857142857,0.3,1.0,1.4285714285714286,0.7,0.0,1.5714285714285714,1.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,1.4285714285714286,1,5.285714285714286,-19.0,0.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1629663.0,23,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,PHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,103-101,2.0,1.5714285714285714
Marvin Bagley III,SAC,0022100747,1628963.0,29.0,10.0,19.0,0.345,21.925229885057473,3.8275862068965516,8.275862068965518,0.463,0.5172413793103449,2.1379310344827585,0.242,1.206896551724138,1.6206896551724137,0.745,2.206896551724138,4.896551724137931,7.103448275862069,0.5862068965517241,0.6896551724137931,0.3103448275862069,0.3448275862068966,0.7241379310344828,1.6551724137931034,1,9.379310344827585,-46.0,4.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1628963.0,35,PF,Starter,-,1,nan,nan,0,1,0,6,3,0.5,0,2.0,2,0,0,0,0.0,50,20.217833333333335,52,2,6,0,6,0,6,3,9,0,0,0,0.0,1,6,3,0.5,PHI,2022-01-29 23:37,Base Set,Common,2,Dunk,2021-01-31 01:00:00+00:00,Sacramento Kings,40000,36167.0,0.0,2798.0,1097.0,0.0,12.0,6,20.00%,0.0,0.0,1646.0,False,False,False,False,VISIBLE,bf069937-5413-4648-8eb6-a7bc654eaea0,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+bf069937-5413-4648-8eb6-a7bc654eaea0,2.33%,3999,44,Dunk,1,Base Set,Common,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,103-101,2.0,7.103448275862069
Maurice Harkless,SAC,0022100747,203090.0,32.0,11.0,21.0,0.344,18.224166666666665,1.5625,3.625,0.431,0.5625,2.0625,0.273,0.3125,0.46875,0.667,0.21875,2.03125,2.25,0.5,0.5625,0.46875,0.5625,0.21875,1.5,0,4.0,-71.0,0.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,203090.0,8,nan,Bench,-,1,nan,nan,0,0,0,4,0,0.0,0,0.0,1,0,0,0,0.0,38,18.916666666666668,29,-9,0,0,0,0,0,0,0,1,2,0,0.0,1,2,0,0.0,PHI,2022-01-29 23:35,Base Set,Common,2,Dunk,2021-04-09 02:00:00+00:00,Sacramento Kings,12000,10881.0,0.0,716.0,403.0,0.0,12.0,16,0.00%,0.0,6.67,340.0,True,False,False,False,VISIBLE,1139d548-29ee-43db-a00e-5b1fa5a8b6d3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1139d548-29ee-43db-a00e-5b1fa5a8b6d3,0.00%,12000,16,Dunk,2,Base Set,Common,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,103-101,2.0,2.25
Neemias Queta,SAC,0022100747,1629674.0,8.0,2.0,6.0,0.25,6.475208333333334,1.0,2.5,0.4,0.0,0.0,0.0,0.375,0.625,0.6,0.875,1.0,1.875,0.375,0.25,0.125,0.375,0.25,1.125,0,2.375,-9.0,0.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1629674.0,88,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,1,0.0,2,0,0,0,0.0,2,0.5489999999999999,0,-2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,PHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,103-101,2.0,1.875
Richaun Holmes,SAC,0022100747,1626158.0,32.0,11.0,21.0,0.344,25.784895833333334,5.25,7.53125,0.697,0.0625,0.125,0.5,1.6875,2.15625,0.783,2.3125,5.78125,8.09375,1.1875,1.3125,0.40625,1.09375,0.5,2.9375,2,12.25,-108.0,8.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1626158.0,22,C,Starter,-,1,nan,nan,1,0,0,6,4,0.666666666666666,0,1.0,5,0,2,2,1.0,51,30.749833333333335,62,11,10,0,8,2,5,4,9,0,0,0,0.0,1,6,4,0.666666666666666,PHI,2022-01-29 23:40,Base Set,Common,3,Dunk,2021-10-21 02:00:00+00:00,Sacramento Kings,60000,35545.0,0.0,12574.0,15495.0,0.0,2.0,3,0.00%,0.0,0.0,2552.0,nan,nan,nan,nan,VISIBLE,804e8832-7c19-4106-bd43-86c94bdb82d1,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+804e8832-7c19-4106-bd43-86c94bdb82d1,-2.01%,499,195,Dunk,2,Metallic Gold LE,Rare,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,Base Set-Common-3-Dunk,Metallic Gold LE-Rare-2-Dunk,103-101,2.0,8.09375
Robert Woodard II,SAC,0022100747,1630218.0,10.0,0.0,10.0,0.0,3.116,0.1,0.9,0.111,0.1,0.2,0.5,0.2,0.2,1.0,0.3,0.5,0.8,0.1,0.1,0.0,0.1,0.1,0.2,0,0.5,12.0,0.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1630218.0,17,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,PHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,103-101,2.0,0.8
Terence Davis,SAC,0022100747,1629056.0,30.0,11.0,19.0,0.367,17.877055555555554,3.7666666666666666,8.9,0.423,1.6333333333333333,4.966666666666667,0.329,1.2,1.4666666666666666,0.818,0.36666666666666664,2.7666666666666666,3.1333333333333333,1.3333333333333333,1.1,0.8333333333333334,0.36666666666666664,0.4666666666666667,2.3333333333333335,1,10.366666666666667,60.0,0.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,INACTIVE,1629056.0,3,nan,Bench,-,0,INACTIVE_INJURY,Right Wrist; ECU tendon injury,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,PHI,2022-01-29 23:42,Base Set,Common,3,Assist,2021-12-02 03:30:00+00:00,Sacramento Kings,60000,28253.0,0.0,10527.0,25075.0,0.0,2.0,3,0.00%,0.0,50.0,1535.0,nan,nan,nan,nan,VISIBLE,bbeabc7c-ad2b-4b37-9075-012bb6590c64,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+bbeabc7c-ad2b-4b37-9075-012bb6590c64,-2.83%,1535,275,Dunk,1,Base Set,Common,"Wed, Jan 26",INJ - exp. back Feb 8,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,Base Set-Common-3-Assist,Base Set-Common-1-Dunk,103-101,2.0,3.1333333333333333
Tristan Thompson,SAC,0022100747,202684.0,30.0,11.0,19.0,0.367,15.150055555555555,2.533333333333333,5.033333333333333,0.503,0.03333333333333333,0.03333333333333333,1.0,1.0666666666666667,2.0,0.533,2.4,2.966666666666667,5.366666666666666,0.6,0.9666666666666667,0.36666666666666664,0.4,0.6333333333333333,1.7333333333333334,1,6.166666666666667,-53.0,1.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,202684.0,13,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,PHI,2022-01-29 23:41,Base Set,Common,3,Dunk,2021-10-31 19:30:00+00:00,Sacramento Kings,60000,35046.0,0.0,12333.0,16699.0,0.0,2.0,3,0.00%,50.0,0.0,2390.0,nan,nan,nan,nan,VISIBLE,e443910c-41cc-438b-a6cb-de02bd321556,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+e443910c-41cc-438b-a6cb-de02bd321556,0.00%,12000,10,Dunk,2,Base Set,Common,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,103-101,2.0,5.366666666666666
Tyrese Haliburton,SAC,0022100747,1630169.0,46.0,18.0,28.0,0.391,34.03739130434783,5.1521739130434785,11.130434782608695,0.463,2.0434782608695654,4.869565217391305,0.42,1.4130434782608696,1.7391304347826086,0.813,0.782608695652174,3.152173913043478,3.9347826086956523,7.173913043478261,2.260869565217391,1.6304347826086956,0.717391304347826,0.5,1.434782608695652,1,13.76086956521739,-212.0,12.0,0.0,PHI,0022100747,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1630169.0,0,PG,Starter,-,1,nan,nan,7,0,1,19,11,0.578947368421053,0,8.0,0,0,12,11,0.916666666666666,95,40.3,89,-6,38,6,10,2,3,0,3,3,9,5,0.555555555555556,2,10,6,0.6,PHI,2022-01-30 00:01,Base Set,Common,3,Layup,2021-12-19 23:00:00+00:00,Sacramento Kings,9999,5959.0,0.0,339.0,3705.0,0.0,2.0,15,7.14%,7.14,15.38,344.0,nan,nan,nan,nan,VISIBLE,140bbdd6-8c52-4881-828f-7f3e9f3684d2,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+140bbdd6-8c52-4881-828f-7f3e9f3684d2,12.61%,4000,259,Jump Shot,2,Base Set,Common,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,Base Set-Common-3-Layup,Base Set-Common-2-Jump Shot,103-101,2.0,3.9347826086956523
Aaron Henry,PHI,0022100747,1630565.0,6.0,6.0,0.0,1.0,2.8305555555555557,0.16666666666666666,0.8333333333333334,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,-20.0,0.0,0.0,SAC,0022100747,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,101-103,-2.0,0.16666666666666666
Andre Drummond,PHI,0022100747,203083.0,43.0,25.0,18.0,0.581,18.29279069767442,2.5813953488372094,4.883720930232558,0.529,0.0,0.046511627906976744,0.0,0.9534883720930233,1.8372093023255813,0.519,2.7674418604651163,6.0,8.767441860465116,1.813953488372093,1.6744186046511629,1.1395348837209303,0.9302325581395349,0.4883720930232558,2.441860465116279,1,6.116279069767442,-8.0,6.0,0.0,SAC,0022100747,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,203083.0,1,nan,Bench,-,1,nan,nan,0,1,0,1,1,1.0,0,1.0,1,0,2,1,0.5,20,13.083333333333334,17,-3,3,0,2,0,8,0,8,1,0,0,0.0,2,1,1,1.0,SAC,2022-01-29 23:41,Base Set,Common,3,Dunk,2021-11-09 00:00:00+00:00,Philadelphia 76ers,60000,33523.0,0.0,12502.0,17819.0,0.0,2.0,3,0.00%,0.0,0.0,2629.0,nan,nan,nan,nan,VISIBLE,4bd2b975-2ce0-46db-ac95-5878f5b42bfd,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4bd2b975-2ce0-46db-ac95-5878f5b42bfd,0.00%,1254,59,Dunk,1,Base Set,Common,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-1-Dunk,101-103,-2.0,8.767441860465116
Braxton Key,PHI,0022100747,1630296.0,2.0,2.0,0.0,1.0,3.2,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0,1.0,-5.0,0.0,0.0,SAC,0022100747,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,101-103,-2.0,1.0
Charles Bassey,PHI,0022100747,1629646.0,21.0,10.0,11.0,0.476,7.22031746031746,1.2857142857142858,1.9047619047619047,0.675,0.0,0.19047619047619047,0.0,0.38095238095238093,0.5238095238095238,0.727,0.9047619047619048,1.7619047619047619,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.19047619047619047,0.7142857142857143,0.09523809523809523,1.380952380952381,0,2.9523809523809526,-27.0,1.0,0.0,SAC,0022100747,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1629646.0,23,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,SAC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,101-103,-2.0,2.6666666666666665
Charlie Brown Jr.,PHI,0022100747,1629718.0,11.0,8.0,3.0,0.727,13.481666666666667,0.7272727272727273,2.8181818181818183,0.258,0.09090909090909091,0.8181818181818182,0.111,0.6363636363636364,0.7272727272727273,0.875,1.2727272727272727,1.4545454545454546,2.727272727272727,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.36363636363636365,1.2727272727272727,0,2.1818181818181817,20.0,0.0,0.0,SAC,0022100747,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1629718.0,16,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,7,2.5345,1,-6,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,SAC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,101,SAC,,Final,1610612755,103,PHI,4,2022-01-29 19:30:00-05:00,nan,nan,101-103,-2.0,2.727272727272727
